_id,route name,sector name,grade,ascents,stars
5fd7773c6dfc313795a6d5c0,Diane 6,Alfar,7a+,39,3
5fd7773c6dfc313795a6d5c1,Sunset Boulevard,Las colmenas,7a,39,4
5fd7773c6dfc313795a6d5c2,Manuel Ferrer,Paúles,6a+,39,2
5fd7773c6dfc313795a6d5c3,Moloko mix,Los Hocinos,8b,39,4
5fd7773c6dfc313795a6d5c4,Volver a empezar,El Camino,7a+,39,3
5fd7773c6dfc313795a6d5c5,roca de mar,Desierto,6c+,39,4
5fd7773c6dfc313795a6d5c6,Carmen,Portero de Noche,8a,39,4
5fd7773c6dfc313795a6d5c7,Anchón y Dalila,El dado,6b+,38,4
5fd7773c6dfc313795a6d5c8,Guarritas Energeticas,Valdecabras Sur,6c,38,3
5fd7773c6dfc313795a6d5c9,Laetitia,Gena,7a+,38,3
5fd7773c6dfc313795a6d5ca,Seixal,Gena,6b,38,2
5fd7773c6dfc313795a6d5cb,el arte de liar,Sombretivo,6c,38,3
5fd7773c6dfc313795a6d5cc,Mangurrino Free,Sombretivo,7c+,38,4
5fd7773c6dfc313795a6d5cd,Usted es un hijo de puta,Paúles,6c+,38,4
5fd7773c6dfc313795a6d5ce,Los Waikikis,Fortín,7b,38,3
5fd7773c6dfc313795a6d5cf,Del 15 al 30,Valdecabras Sur,7a+,38,3
5fd7773c6dfc313795a6d5d0,Chica neumática,Valdecabras Norte,6c,38,2
5fd7773c6dfc313795a6d5d1,Libertad,Merendero,6c+,38,3
5fd7773c6dfc313795a6d5d2,Chorra,Merendero,7c,38,4
5fd7773c6dfc313795a6d5d3,el señor de las moscas,Valdecabras Sur,7b,38,4
5fd7773c6dfc313795a6d5d4,29B,Merendero,6c+,38,3
5fd7773c6dfc313795a6d5d5,El pequeño Pablo,El dado,6a+,38,2
5fd7773c6dfc313795a6d5d6,Carlota Felina,El dado,6c,37,3
5fd7773c6dfc313795a6d5d7,Clarete y spit,Valdecabras Sur,7a,37,3
5fd7773c6dfc313795a6d5d8,Visa con Pelos,El Camino,7b,37,4
5fd7773c6dfc313795a6d5d9,Matrimonio Monete,Alfar,5b+,37,2
5fd7773c6dfc313795a6d5da,Besa o mata,Fortín,7b,37,3
5fd7773c6dfc313795a6d5db,Leya,El Camino,6b,37,4
5fd7773c6dfc313795a6d5dc,Inacible,Fortín,7a+,37,2
